source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2013,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,139,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2012,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,118,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2011,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,123,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2010,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,114,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2009,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,143,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2008,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,116,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2007,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,124,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2006,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,129,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2005,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,122,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2004,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,143,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2003,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,113,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,61,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2001,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,112,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2000,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,134,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2025,ANNUAL,00,00,YEAR,,2026-01-12 12:00:00.000,173,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2024,ANNUAL,00,00,YEAR,,2025-09-30 12:00:00.000,157,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2023,ANNUAL,00,00,YEAR,,2024-09-30 12:00:00.000,155,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2022,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,149,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2021,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,184,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2020,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,195,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2019,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,135,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2018,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,187,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2017,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,134,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2016,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,150,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2015,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,180,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2014,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,195,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2013,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,190,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2012,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,170,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2011,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,180,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2010,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,180,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2009,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,190,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2008,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,185,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2007,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,180,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2006,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,185,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2005,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,175,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2004,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,180,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2003,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,180,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,175,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2001,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,180,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2000,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,160,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2025,ANNUAL,00,00,YEAR,,2026-01-12 12:00:00.000,140,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2024,ANNUAL,00,00,YEAR,,2025-09-30 12:00:00.000,169,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2023,ANNUAL,00,00,YEAR,,2024-09-30 12:00:00.000,159,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2022,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,142,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2021,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,167,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2020,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,157,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2019,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,158,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2018,ANNUAL,00,00,YEAR,,2024-01-09 15:00:00.000,159,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2017,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,161,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2016,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,129,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2015,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,143,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2014,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,148,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2013,ANNUAL,00,00,YEAR,,2019-02-06 15:00:06.000,137,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2012,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,134,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2011,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,133,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2010,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,149,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2009,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,134,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2008,ANNUAL,00,00,YEAR,,2015-06-03 15:08:31.000,144,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2007,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,128,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2006,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,129,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2005,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,124,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2004,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,122,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2003,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,121,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,97,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2001,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,105,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2000,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,98,
